# #JD, mag, error
1.571875011688098311e+01,9.993101084349782504e-01,1.998620216869956452e-03
1.572569456137716770e+01,1.002371888810748235e+00,2.004743777621496512e-03
1.573263900587335229e+01,1.002895864011335902e+00,2.005791728022671919e-03
1.573958345036953688e+01,9.997363817155773269e-01,1.999472763431154633e-03
1.574652789486572146e+01,1.001100012545322882e+00,2.002200025090645694e-03
1.575347233936190605e+01,1.002597333456092477e+00,2.005194666912184839e-03
1.576041678385809064e+01,9.997568723197869378e-01,1.999513744639574032e-03
1.576736122835427523e+01,1.001052252816520882e+00,2.002104505633041723e-03
1.577430567285045981e+01,9.982192720159569488e-01,1.996438544031913821e-03
1.578125011734664440e+01,1.000788973082301414e+00,2.001577946164602873e-03
1.578819456184282899e+01,1.000619094552654520e+00,2.001238189105308905e-03
1.579513900633901358e+01,9.990866468120770394e-01,1.998173293624154294e-03
1.580208345083519816e+01,9.971056504862456649e-01,1.994211300972491361e-03
1.580902789533138275e+01,9.989213185976902887e-01,1.997842637195380768e-03
1.581597233982756734e+01,1.000680189601225401e+00,2.001360379202450895e-03
1.582291678432375193e+01,9.990327775499797669e-01,1.998065555099959745e-03
1.582986122881993651e+01,1.001569316286915701e+00,2.003138632573831651e-03
1.583680567331612110e+01,9.991289359302011341e-01,1.998257871860402261e-03
1.584375011781230569e+01,9.996433737658645402e-01,1.999286747531729084e-03
1.585069456230849028e+01,1.002258084697969620e+00,2.004516169395939140e-03
1.585763900680467486e+01,1.003066257194219268e+00,2.006132514388438409e-03
1.586458345130085945e+01,1.001391291275256501e+00,2.002782582550512863e-03
1.587152789579704404e+01,9.994486199726729803e-01,1.998897239945346058e-03
1.587847234029322863e+01,9.990167134232547097e-01,1.998033426846509281e-03
1.588541678478941321e+01,9.999667474168563164e-01,1.999933494833712813e-03
1.589236122928559780e+01,9.983142826304808315e-01,1.996628565260961594e-03
1.589930567378178239e+01,1.002446094241947305e+00,2.004892188483894597e-03
1.590625011827796698e+01,9.995538373568870760e-01,1.999107674713774402e-03
1.591319456277415156e+01,9.981195145578721784e-01,1.996239029115744450e-03
1.592013900727033615e+01,1.001318181570866273e+00,2.002636363141732743e-03
1.592708345176652074e+01,9.984212080090953956e-01,1.996842416018190791e-03
1.593402789626270533e+01,9.982245875193958007e-01,1.996449175038791587e-03
1.594097234075888991e+01,1.000655182539491372e+00,2.001310365078982738e-03
1.594791678525507450e+01,9.965318952243831241e-01,1.993063790448766116e-03
1.595486122975125909e+01,1.002355201888011305e+00,2.004710403776022859e-03
1.596180567424744368e+01,1.000738396957239651e+00,2.001476793914479160e-03
1.596875011874362826e+01,9.995136301691873726e-01,1.999027260338374998e-03
1.597569456323981285e+01,1.001731386125477297e+00,2.003462772250954715e-03
1.598263900773599744e+01,1.000291525635062628e+00,2.000583051270125087e-03
1.598958345223218203e+01,9.997458108443048053e-01,1.999491621688609822e-03
1.599652789672836661e+01,1.000259353732901646e+00,2.000518707465803129e-03
1.600347234122455120e+01,9.974990581703748749e-01,1.994998116340749965e-03
1.601041678572073579e+01,9.978444133390177440e-01,1.995688826678035724e-03
1.601736123021692038e+01,9.981286108071169005e-01,1.996257221614233888e-03
1.602430567471310496e+01,9.992604190050630164e-01,1.998520838010125859e-03
1.603125011920928955e+01,9.989868928779022106e-01,1.997973785755804282e-03
1.603819456370547414e+01,1.001847256696806188e+00,2.003694513393612219e-03
1.604513900820165873e+01,1.000774146327751524e+00,2.001548292655503259e-03
1.605208345269784331e+01,9.989998061272440388e-01,1.997999612254488296e-03
1.605902789719402790e+01,9.996292431914484133e-01,1.999258486382896917e-03
1.606597234169021249e+01,9.988373473835320260e-01,1.997674694767064257e-03
1.607291678618639708e+01,9.989622643746821629e-01,1.997924528749364485e-03
1.607986123068258166e+01,9.998546669816426036e-01,1.999709333963285100e-03
1.608680567517876625e+01,9.961001614036331109e-01,1.992200322807266121e-03
1.609375011967495084e+01,9.999971322087444214e-01,1.999994264417488937e-03
1.610069456417113543e+01,9.991477989943001736e-01,1.998295597988600236e-03
1.610763900866732001e+01,9.999344748481481249e-01,1.999868949696296128e-03
1.611458345316350460e+01,1.000429602176176713e+00,2.000859204352353413e-03
1.612152789765968919e+01,9.988863776740484202e-01,1.997772755348097094e-03
1.612847234215587378e+01,9.991777788154293516e-01,1.998355557630858859e-03
1.613541678665205836e+01,1.001252807715235171e+00,2.002505615430470384e-03
1.614236123114824295e+01,1.001638017127054692e+00,2.003276034254109546e-03
1.614930567564442754e+01,1.000269631703909479e+00,2.000539263407818957e-03
1.615625012014061213e+01,9.993811601777282672e-01,1.998762320355456420e-03
1.616319456463679671e+01,9.952508486328522919e-01,1.990501697265704799e-03
1.617013900913298130e+01,9.974087391493015042e-01,1.994817478298602838e-03
1.617708345362916589e+01,1.001431941877447995e+00,2.002863883754896213e-03
1.618402789812535048e+01,9.978246876234369012e-01,1.995649375246873886e-03
1.619097234262153506e+01,1.002047536628120517e+00,2.004095073256240925e-03
1.619791678711771965e+01,1.000301526205922942e+00,2.000603052411845800e-03
1.620486123161390424e+01,1.004119181225941126e+00,2.008238362451882173e-03
1.621180567611008883e+01,9.961400688233642553e-01,1.992280137646728570e-03
1.621875012060627341e+01,9.992987769244018326e-01,1.998597553848803585e-03
1.622569456510245800e+01,9.989284549110729605e-01,1.997856909822146119e-03
1.623263900959864259e+01,1.001246826843226190e+00,2.002493653686452345e-03
1.623958345409482718e+01,1.000835396779891528e+00,2.001670793559783088e-03
1.624652789859101176e+01,9.992462478560322214e-01,1.998492495712064429e-03
1.625347234308719635e+01,9.964580527893891482e-01,1.992916105578778317e-03
1.626041678758338094e+01,9.999988777051110889e-01,1.999997755410222108e-03
1.626736123207956553e+01,9.991962115659023258e-01,1.998392423131804645e-03
1.627430567657575011e+01,9.969980665828972466e-01,1.993996133165794413e-03
1.628125012107193470e+01,9.988581324236623926e-01,1.997716264847324702e-03
1.628819456556811929e+01,9.985582273106150542e-01,1.997116454621230153e-03
1.629513901006430387e+01,9.976738519749502876e-01,1.995347703949900721e-03
1.630208345456048846e+01,1.002031779074397333e+00,2.004063558148794916e-03
1.630902789905667305e+01,1.000518277418419810e+00,2.001036554836839541e-03
1.631597234355285764e+01,1.000263740560511261e+00,2.000527481121022570e-03
1.632291678804904222e+01,1.003370881568450779e+00,2.006741763136901582e-03
1.632986123254522681e+01,9.966292928841932186e-01,1.993258585768386409e-03
1.633680567704141140e+01,9.972918624754455452e-01,1.994583724950891278e-03
1.634375012153759599e+01,1.000757668687105140e+00,2.001515337374210318e-03
1.635069456603378057e+01,1.000009509553124065e+00,2.000019019106248283e-03
1.635763901052996516e+01,9.939894331079920375e-01,1.987978866215983978e-03
1.636458345502614975e+01,1.000943338991729270e+00,2.001886677983458467e-03
1.637152789952233434e+01,1.000708379355447653e+00,2.001416758710895544e-03
1.637847234401851892e+01,1.000644571456920540e+00,2.001289142913841197e-03
1.638541678851470351e+01,1.000787526778505576e+00,2.001575053557011052e-03
1.639236123301088810e+01,9.948652705556437770e-01,1.989730541111287606e-03
1.639930567750707269e+01,9.999864306370183087e-01,1.999972861274036499e-03
1.640625012200325727e+01,9.996889851477660516e-01,1.999377970295531954e-03
1.641319456649944186e+01,9.982609039926170214e-01,1.996521807985234074e-03
1.642013901099562645e+01,9.988530925688277051e-01,1.997706185137655341e-03
1.642708345549181104e+01,9.975550055478635825e-01,1.995110011095727227e-03
1.643402789998799562e+01,9.968896138198802825e-01,1.993779227639760551e-03
1.644097234448418021e+01,9.986605300100337423e-01,1.997321060020067728e-03
1.644791678898036480e+01,1.003008900928181957e+00,2.006017801856363990e-03
1.645486123347654939e+01,9.953679467561553640e-01,1.990735893512310568e-03
1.646180567797273397e+01,9.995665182832300655e-01,1.999133036566460089e-03
1.646875012246891856e+01,9.996131988241143684e-01,1.999226397648228796e-03
1.647569456696510315e+01,9.975896846720774258e-01,1.995179369344154789e-03
1.648263901146128774e+01,1.001426440509989080e+00,2.002852881019978170e-03
1.648958345595747232e+01,1.000044198751565361e+00,2.000088397503130798e-03
1.649652790045365691e+01,1.000080479605495398e+00,2.000160959210990977e-03
1.650347234494984150e+01,9.997379537371492431e-01,1.999475907474298521e-03
1.651041678944602609e+01,9.983880085172940344e-01,1.996776017034588169e-03
1.651736123394221067e+01,9.993907693791078684e-01,1.998781538758215813e-03
1.652430567843839526e+01,1.001924266195505453e+00,2.003848532391010965e-03
1.653125012293457985e+01,9.988243843496666940e-01,1.997648768699333225e-03
1.653819456743076444e+01,1.002300430384812424e+00,2.004600860769624893e-03
1.654513901192694902e+01,9.997013391382248981e-01,1.999402678276449713e-03
1.655208345642313361e+01,9.970754954114293689e-01,1.994150990822858745e-03
1.655902790091931820e+01,9.993121548678113308e-01,1.998624309735622627e-03
1.656597234541550279e+01,9.999487054073924464e-01,1.999897410814785014e-03
1.657291678991168737e+01,9.994433352664263692e-01,1.998886670532852832e-03
1.657986123440787196e+01,9.988826624374639307e-01,1.997765324874928045e-03
1.658680567890405655e+01,1.000858638481080476e+00,2.001717276962161184e-03
1.659375012340024114e+01,9.990616745174625279e-01,1.998123349034925181e-03
1.660069456789642572e+01,9.972728219654765081e-01,1.994545643930953176e-03
1.660763901239261031e+01,1.002406688284221081e+00,2.004813376568442048e-03
1.661458345688879490e+01,1.001308343370286957e+00,2.002616686740574161e-03
1.662152790138497949e+01,9.980166995868572366e-01,1.996033399173714404e-03
1.662847234588116407e+01,9.990434961829364191e-01,1.998086992365872682e-03
1.663541679037734866e+01,1.005862232744011431e+00,2.011724465488023018e-03
1.664236123487353325e+01,9.968956917349598434e-01,1.993791383469919846e-03
1.664930567936971784e+01,9.977181623445856573e-01,1.995436324689171554e-03
1.665625012386590242e+01,9.982555751061340521e-01,1.996511150212268264e-03
1.666319456836208701e+01,9.992916956380942795e-01,1.998583391276188490e-03
1.667013901285827160e+01,1.000149095500866503e+00,2.000298191001732839e-03
1.667708345735445619e+01,9.973460792020099053e-01,1.994692158404019668e-03
1.668402790185064077e+01,1.001018372406214718e+00,2.002036744812429620e-03
1.669097234634682536e+01,1.001893839311702727e+00,2.003787678623405663e-03
1.669791679084300995e+01,9.984402987258698126e-01,1.996880597451739479e-03
1.670486123533919454e+01,9.982415395913508682e-01,1.996483079182701913e-03
1.671180567983537912e+01,9.987207049947719462e-01,1.997441409989544024e-03
1.671875012433156371e+01,9.996249928296463416e-01,1.999249985659292718e-03
1.672569456882774830e+01,1.001606506483935677e+00,2.003213012967871350e-03
1.673263901332393289e+01,9.974388329602051906e-01,1.994877665920410329e-03
1.673958345782011747e+01,9.997163918323006548e-01,1.999432783664601299e-03
1.674652790231630206e+01,1.002372310733368632e+00,2.004744621466737157e-03
1.675347234681248665e+01,1.000987951790172303e+00,2.001975903580344683e-03
1.676041679130867124e+01,1.003284516586519182e+00,2.006569033173038249e-03
1.676736123580485582e+01,1.001722312508949386e+00,2.003444625017898606e-03
1.677430568030104041e+01,1.000851633120443784e+00,2.001703266240887485e-03
1.678125012479722500e+01,1.000931356263996097e+00,2.001862712527992423e-03
1.678819456929340959e+01,9.961562442783855609e-01,1.992312488556770983e-03
1.679513901378959417e+01,9.968246099447130026e-01,1.993649219889426227e-03
1.680208345828577876e+01,1.001367205624481782e+00,2.002734411248963640e-03
1.680902790278196335e+01,1.002889373589673117e+00,2.005778747179346334e-03
1.681597234727814794e+01,1.000440459400933735e+00,2.000880918801867508e-03
1.682291679177433252e+01,1.001370104533969796e+00,2.002740209067939425e-03
1.682986123627051711e+01,9.996501847877472535e-01,1.999300369575494635e-03
1.683680568076670170e+01,9.994622604623200068e-01,1.998924520924640243e-03
1.684375012526288629e+01,9.961295589804823880e-01,1.992259117960964911e-03
1.685069456975907087e+01,1.004088481235200003e+00,2.008176962470400225e-03
1.685763901425525546e+01,1.003027390188165890e+00,2.006054780376331868e-03
1.686458345875144005e+01,1.000491454545415770e+00,2.000982909090831367e-03
1.687152790324762464e+01,9.977376580600120226e-01,1.995475316120024281e-03
1.687847234774380922e+01,9.992744390214096661e-01,1.998548878042819173e-03
1.688541679223999381e+01,1.000675829954691620e+00,2.001351659909383386e-03
1.689236123673617840e+01,1.000723528155765818e+00,2.001447056311531775e-03
1.689930568123236299e+01,1.000030158105940092e+00,2.000060316211880150e-03
1.690625012572854757e+01,1.000371154339174895e+00,2.000742308678350040e-03
1.691319457022473216e+01,1.002574268823276826e+00,2.005148537646553580e-03
1.692013901472091675e+01,1.001986329784047891e+00,2.003972659568096018e-03
1.692708345921710134e+01,1.001952160109690126e+00,2.003904320219380454e-03
1.693402790371328592e+01,1.001538170951355111e+00,2.003076341902710472e-03
1.694097234820947051e+01,1.000690096527668604e+00,2.001380193055337427e-03
1.694791679270565510e+01,9.987220701169416959e-01,1.997444140233883229e-03
1.695486123720183969e+01,9.998402650960073190e-01,1.999680530192014631e-03
1.696180568169802427e+01,1.000423147869497820e+00,2.000846295738995494e-03
1.696875012619420886e+01,1.000978173307458752e+00,2.001956346614917372e-03
1.697569457069039345e+01,1.000607626562983521e+00,2.001215253125967000e-03
1.698263901518657804e+01,1.000238766211275721e+00,2.000477532422551431e-03
1.698958345968276262e+01,1.002104161976519414e+00,2.004208323953038818e-03
1.699652790417894721e+01,9.985983998373766379e-01,1.997196799674753193e-03
1.700347234867513180e+01,1.001825084412813371e+00,2.003650168825626705e-03
1.701041679317131639e+01,1.003053934445650608e+00,2.006107868891301386e-03
1.701736123766750097e+01,9.967562171593792320e-01,1.993512434318758710e-03
1.702430568216368556e+01,9.999314704178172697e-01,1.999862940835634480e-03
1.703125012665987015e+01,1.000904265196581600e+00,2.001808530393163303e-03
1.703819457115605474e+01,9.995132504176601485e-01,1.999026500835320366e-03
1.704513901565223932e+01,9.998620858985570736e-01,1.999724171797114328e-03
1.705208346014842391e+01,1.001787240863715622e+00,2.003574481727431102e-03
1.705902790464460850e+01,1.003906137410681021e+00,2.007812274821362160e-03
1.706597234914079309e+01,9.971777643759386356e-01,1.994355528751877524e-03
1.707291679363697767e+01,1.000051729702776671e+00,2.000103459405553567e-03
1.707986123813316226e+01,9.981314760794635088e-01,1.996262952158927174e-03
1.708680568262934685e+01,1.002168621969258933e+00,2.004337243938517955e-03
1.709375012712553144e+01,9.962053701105305636e-01,1.992410740221061110e-03
1.710069457162171602e+01,9.989707202361204352e-01,1.997941440472240753e-03
1.710763901611790061e+01,1.000947852312290332e+00,2.001895704624580535e-03
1.711458346061408520e+01,9.996348082715678096e-01,1.999269616543135689e-03
1.712152790511026978e+01,1.000797799570985802e+00,2.001595599141971823e-03
1.712847234960645437e+01,1.001803371904639084e+00,2.003606743809278282e-03
1.713541679410263896e+01,9.999775838830678998e-01,1.999955167766135928e-03
1.714236123859882355e+01,9.980694098381113211e-01,1.996138819676222895e-03
1.714930568309500813e+01,9.974600009484607677e-01,1.994920001896921709e-03
1.715625012759119272e+01,9.971771955219074224e-01,1.994354391043814782e-03
1.716319457208737731e+01,1.003767044523770080e+00,2.007534089047540229e-03
1.717013901658356190e+01,1.001588656247849984e+00,2.003177312495699972e-03
1.717708346107974648e+01,1.000858108176293726e+00,2.001716216352587493e-03
1.718402790557593107e+01,1.000466197164165738e+00,2.000932394328331677e-03
1.719097235007211566e+01,1.000144460496338983e+00,2.000288920992678195e-03
1.719791679456830025e+01,1.001042203672512620e+00,2.002084407345025227e-03
1.720486123906448483e+01,9.967705510493124477e-01,1.993541102098624843e-03
1.721180568356066942e+01,1.000986651655327409e+00,2.001973303310655011e-03
1.721875012805685401e+01,9.980002528621169100e-01,1.996000505724233702e-03
1.722569457255303860e+01,1.002451575186734445e+00,2.004903150373469039e-03
1.723263901704922318e+01,1.000705587925500906e+00,2.001411175851001978e-03
1.723958346154540777e+01,1.003225007183315753e+00,2.006450014366631483e-03
1.724652790604159236e+01,9.997339473319979408e-01,1.999467894663996097e-03
1.725347235053777695e+01,9.934507616386858420e-01,1.986901523277371639e-03
1.726041679503396153e+01,9.998552436014528366e-01,1.999710487202905652e-03
1.726736123953014612e+01,9.951245453239438987e-01,1.990249090647887992e-03
1.727430568402633071e+01,1.000624689623508035e+00,2.001249379247016253e-03
1.728125012852251530e+01,9.987555651349323549e-01,1.997511130269864765e-03
1.728819457301869988e+01,9.988919728398329978e-01,1.997783945679666023e-03
1.729513901751488447e+01,1.003929006919898947e+00,2.007858013839797749e-03
1.730208346201106906e+01,1.002061550920402500e+00,2.004123101840804902e-03
1.730902790650725365e+01,1.002178095663706969e+00,2.004356191327414088e-03
1.731597235100343823e+01,1.000169556105615420e+00,2.000339112211231042e-03
1.732291679549962282e+01,9.990780508011278815e-01,1.998156101602255753e-03
1.732986123999580741e+01,9.986672907324218862e-01,1.997334581464843637e-03
1.733680568449199200e+01,1.000264850533794769e+00,2.000529701067589421e-03
1.734375012898817658e+01,1.002762597949157231e+00,2.005525195898314687e-03
1.735069457348436117e+01,1.000877138667851884e+00,2.001754277335704001e-03
1.735763901798054576e+01,1.000712951685990504e+00,2.001425903371981205e-03
1.736458346247673035e+01,1.002853978233783971e+00,2.005707956467568144e-03
1.737152790697291493e+01,1.001716552547265993e+00,2.003433105094531812e-03
1.737847235146909952e+01,1.000914564598059275e+00,2.001829129196118755e-03
1.738541679596528411e+01,9.981239899560682138e-01,1.996247979912136282e-03
1.739236124046146870e+01,1.001494292620204618e+00,2.002988585240409337e-03
1.739930568495765328e+01,9.990194134298131523e-01,1.998038826859626499e-03
1.740625012945383787e+01,9.999351680572928780e-01,1.999870336114585763e-03
1.741319457395002246e+01,1.001977251942750557e+00,2.003954503885501098e-03
1.742013901844620705e+01,1.002674770916860414e+00,2.005349541833720706e-03
1.742708346294239163e+01,9.981920431388153769e-01,1.996384086277630792e-03
1.743402790743857622e+01,9.983275726170796061e-01,1.996655145234159292e-03
1.744097235193476081e+01,9.980247589017844367e-01,1.996049517803568860e-03
1.744791679643094540e+01,1.000241239545607286e+00,2.000482479091214658e-03
1.745486124092712998e+01,9.995404305173065662e-01,1.999080861034613268e-03
1.746180568542331457e+01,1.001251385887659495e+00,2.002502771775319188e-03
1.746875012991949916e+01,1.002322499360057906e+00,2.004644998720116027e-03
1.747569457441568375e+01,9.993335030705627897e-01,1.998667006141125781e-03
1.748263901891186833e+01,1.003966199213187194e+00,2.007932398426374391e-03
1.748958346340805292e+01,9.990275406351607490e-01,1.998055081270321519e-03
1.749652790790423751e+01,1.000281926164465096e+00,2.000563852328930432e-03
1.750347235240042210e+01,9.989045349330802903e-01,1.997809069866160730e-03
1.751041679689660668e+01,1.001545405479080220e+00,2.003090810958160339e-03
1.751736124139279127e+01,9.949836072920476004e-01,1.989967214584095322e-03
1.752430568588897586e+01,1.000713527768202438e+00,2.001427055536404969e-03
1.753125013038516045e+01,9.994555708762355994e-01,1.998911141752471223e-03
1.753819457488134503e+01,9.992248528625627957e-01,1.998449705725125706e-03
1.754513901937752962e+01,9.980417842693127817e-01,1.996083568538625525e-03
1.755208346387371421e+01,9.995483421103109611e-01,1.999096684220622120e-03
1.755902790836989880e+01,9.969995018749793214e-01,1.993999003749958882e-03
1.756597235286608338e+01,9.968006446046518976e-01,1.992940193817938598e-03
1.757291679736226797e+01,9.943024687457456823e-01,1.979248314580405853e-03
1.757986124185845256e+01,9.884634646111206679e-01,1.956075622607201733e-03
1.758680568635463715e+01,9.869993789390713035e-01,1.947529302937472343e-03
1.759375013085082173e+01,9.853974917538327327e-01,1.942037683207170282e-03
1.760069457534700632e+01,9.836933031792141069e-01,1.937169340740293273e-03
1.760763901984319091e+01,9.843133471716440930e-01,1.937376802346309386e-03
1.761458346433937550e+01,9.864194278743239064e-01,1.940870830215503905e-03
1.762152790883556008e+01,9.840413231689975060e-01,1.935840414517540605e-03
1.762847235333174467e+01,9.809036876236659763e-01,1.929585118706611752e-03
1.763541679782792926e+01,9.858713798752346547e-01,1.939536027931655204e-03
1.764236124232411385e+01,9.847522970060906822e-01,1.937789205172025077e-03
1.764930568682029843e+01,9.869521433664003585e-01,1.942891756327676895e-03
1.765625013131648302e+01,9.849882676857995012e-01,1.940199243049466711e-03
1.766319457581266761e+01,9.871367797604412297e-01,1.946187742973836581e-03
1.767013902030885220e+01,9.880749190134884286e-01,1.950870810031745620e-03
1.767708346480503678e+01,9.886464619231859485e-01,1.960498209692888676e-03
1.768402790930122137e+01,9.965977543725357268e-01,1.987693242562716019e-03
1.769097235379740596e+01,1.000162997266264675e+00,2.000325994532529527e-03
1.769791679829359055e+01,9.994770209304388864e-01,1.998954041860877880e-03
1.770486124278977513e+01,9.976018119042775467e-01,1.995203623808555239e-03
1.771180568728595972e+01,1.003578914556673141e+00,2.007157829113346420e-03
1.771875013178214431e+01,9.984641542521922597e-01,1.996928308504384610e-03
1.772569457627832890e+01,1.002412651890226769e+00,2.004825303780453493e-03
1.773263902077451348e+01,1.000479333002961990e+00,2.000958666005924185e-03
1.773958346527069807e+01,9.982834163403926375e-01,1.996566832680785400e-03
1.774652790976688266e+01,1.002822087641017657e+00,2.005644175282035417e-03
1.775347235426306725e+01,1.000515547617738976e+00,2.001031095235477827e-03
1.776041679875925183e+01,1.002024219779213743e+00,2.004048439558427444e-03
1.776736124325543642e+01,9.980788847394566066e-01,1.996157769478913453e-03
1.777430568775162101e+01,1.001046181831934945e+00,2.002092363663869872e-03
1.778125013224780560e+01,1.001754392769981239e+00,2.003508785539962703e-03
1.778819457674399018e+01,9.981266824641350510e-01,1.996253364928270244e-03
1.779513902124017477e+01,9.985740790183579296e-01,1.997148158036715897e-03
1.780208346573635936e+01,9.978654617514026715e-01,1.995730923502805291e-03
1.780902791023254395e+01,1.001678499196968053e+00,2.003356998393936075e-03
1.781597235472872853e+01,9.973219514437531297e-01,1.994643902887506450e-03
1.782291679922491312e+01,1.000777225925999270e+00,2.001554451851998533e-03
1.782986124372109771e+01,9.969376918988707148e-01,1.993875383797741405e-03
1.783680568821728230e+01,9.974609925595296911e-01,1.994921985119059438e-03
1.784375013271346688e+01,1.002858534587329320e+00,2.005717069174658800e-03
1.785069457720965147e+01,1.003647570466886796e+00,2.007295140933773418e-03
1.785763902170583606e+01,1.000514019325098092e+00,2.001028038650196073e-03
1.786458346620202065e+01,9.978508489741078069e-01,1.995701697948215614e-03
1.787152791069820523e+01,9.994610906125555028e-01,1.998922181225111071e-03
1.787847235519438982e+01,1.000200999168320948e+00,2.000401998336641830e-03
1.788541679969057441e+01,1.000619528340655595e+00,2.001239056681311263e-03
1.789236124418675900e+01,9.989217474946805453e-01,1.997843494989361146e-03
1.789930568868294358e+01,1.000251629936804720e+00,2.000503259873609441e-03
1.790625013317912817e+01,1.001070120022277132e+00,2.002140240044554455e-03
1.791319457767531276e+01,1.003127864099021549e+00,2.006255728198043289e-03
1.792013902217149734e+01,9.996884338989466823e-01,1.999376867797893198e-03
1.792708346666768193e+01,9.982554974766069122e-01,1.996510994953213953e-03
1.793402791116386652e+01,9.998839829716676952e-01,1.999767965943335252e-03
1.794097235566005111e+01,9.992162881790803697e-01,1.998432576358160923e-03
1.794791680015623569e+01,9.990489886274117604e-01,1.998097977254823399e-03
1.795486124465242028e+01,1.000583501341744785e+00,2.001167002683489592e-03
1.796180568914860487e+01,9.973813023811478606e-01,1.994762604762295548e-03
1.796875013364478946e+01,1.000292435744388531e+00,2.000584871488777106e-03
1.797569457814097404e+01,9.969267334315065066e-01,1.993853466863012951e-03
1.798263902263715863e+01,1.000629070543918697e+00,2.001258141087837276e-03
1.798958346713334322e+01,1.002701013898421811e+00,2.005402027796843699e-03
1.799652791162952781e+01,9.992659895159083927e-01,1.998531979031816994e-03
1.800347235612571239e+01,9.967041609614818443e-01,1.993408321922963879e-03
1.801041680062189698e+01,1.000532956164846166e+00,2.001065912329692484e-03
1.801736124511808157e+01,9.976671492016935261e-01,1.995334298403387153e-03
1.802430568961426616e+01,1.001963902715305110e+00,2.003927805430610193e-03
1.803125013411045074e+01,9.997023430749135686e-01,1.999404686149827259e-03
1.803819457860663533e+01,1.000822935079275888e+00,2.001645870158551797e-03
1.804513902310281992e+01,9.996908728694736679e-01,1.999381745738947318e-03
1.805208346759900451e+01,9.987345419584836570e-01,1.997469083916967540e-03
1.805902791209518909e+01,9.994488854934162614e-01,1.998897770986832450e-03
1.806597235659137368e+01,9.996518405959540221e-01,1.999303681191908020e-03
1.807291680108755827e+01,1.002751566410058137e+00,2.005503132820116510e-03
1.807986124558374286e+01,1.002596821515153946e+00,2.005193643030307987e-03
1.808680569007992744e+01,9.989319574856663220e-01,1.997863914971332536e-03
1.809375013457611203e+01,9.971673371553468890e-01,1.994334674310693604e-03
1.810069457907229662e+01,9.983829035607253433e-01,1.996765807121450576e-03
1.810763902356848121e+01,9.978083405519347915e-01,1.995616681103869455e-03
1.811458346806466579e+01,9.963768655279416908e-01,1.992753731055883250e-03
1.812152791256085038e+01,1.000496396450119452e+00,2.000992792900239004e-03
1.812847235705703497e+01,1.000960526969897568e+00,2.001921053939795161e-03
1.813541680155321956e+01,1.002160390469009510e+00,2.004320780938019086e-03
1.814236124604940414e+01,1.001770842199474654e+00,2.003541684398949148e-03
1.814930569054558873e+01,9.968216123256358197e-01,1.993643224651271782e-03
1.815625013504177332e+01,1.000746539607637819e+00,2.001493079215275854e-03
1.816319457953795791e+01,9.993879086570207626e-01,1.998775817314041477e-03
1.817013902403414249e+01,1.000351665885688579e+00,2.000703331771377241e-03
1.817708346853032708e+01,9.949783653881331125e-01,1.989956730776266079e-03
1.818402791302651167e+01,1.000339526368644982e+00,2.000679052737289795e-03
1.819097235752269626e+01,9.978329554184980354e-01,1.995665910836996303e-03
1.819791680201888084e+01,9.987800375276314480e-01,1.997560075055263007e-03
1.820486124651506543e+01,9.989763046017132719e-01,1.997952609203426742e-03
1.821180569101125002e+01,9.994664539343723897e-01,1.998932907868744731e-03
1.821875013550743461e+01,9.980267319757719635e-01,1.996053463951544087e-03
1.822569458000361919e+01,1.000602149571983235e+00,2.001204299143966459e-03
1.823263902449980378e+01,1.000337971961609673e+00,2.000675943923219471e-03
1.823958346899598837e+01,1.001070499059578900e+00,2.002140998119157980e-03
1.824652791349217296e+01,1.001753904089825120e+00,2.003507808179650230e-03
1.825347235798835754e+01,9.964780692219813441e-01,1.992956138443962612e-03
1.826041680248454213e+01,9.954092696041352273e-01,1.990818539208270583e-03
1.826736124698072672e+01,9.991695675186906822e-01,1.998339135037381468e-03
1.827430569147691131e+01,9.989343395067729059e-01,1.997868679013545777e-03
1.828125013597309589e+01,9.963224313357489370e-01,1.992644862671498051e-03
1.828819458046928048e+01,9.992764148916301048e-01,1.998552829783260126e-03
1.829513902496546507e+01,1.000883336954943248e+00,2.001766673909886537e-03
1.830208346946164966e+01,9.987853367161275697e-01,1.997570673432255001e-03
1.830902791395783424e+01,1.002933483189418329e+00,2.005866966378836574e-03
1.831597235845401883e+01,9.983016852023671728e-01,1.996603370404734235e-03
1.832291680295020342e+01,9.975657154914419067e-01,1.995131430982883744e-03
1.832986124744638801e+01,9.997661908992176993e-01,1.999532381798435361e-03
1.833680569194257259e+01,9.984008755098091603e-01,1.996801751019618328e-03
1.834375013643875718e+01,9.990554592958935665e-01,1.998110918591787261e-03
1.835069458093494177e+01,1.002888992972329252e+00,2.005777985944658635e-03
1.835763902543112636e+01,1.001291256299060350e+00,2.002582512598120781e-03
1.836458346992731094e+01,1.000884613665705913e+00,2.001769227331411972e-03
1.837152791442349553e+01,1.002350351136436002e+00,2.004700702272872118e-03
1.837847235891968012e+01,9.951928729183662226e-01,1.990385745836732549e-03
1.838541680341586471e+01,1.004155469268374512e+00,2.008310938536748882e-03
1.839236124791204929e+01,9.955671578265142818e-01,1.991134315653028761e-03
1.839930569240823388e+01,9.973909116976878986e-01,1.994781823395375912e-03
1.840625013690441847e+01,9.972307130451475432e-01,1.994461426090295315e-03
